query_id,query,case_type,method,rank,product_id,title,brand,esci_label,score,query_ndcg_difference
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,27,B07Y5WMGGG,"Joyozy Slim Bling Bands Compatible with Fitbit Charge 3/Fitbit Charge 3 SE Smartwatch,Rhinestone Dressy Bracelet Replacement for Wristbands Accessories Jewelry Strap Women Girl(Rosegold)",JOYOZY,C,0.7940169149413612,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,28,B01LZKMVEC,Zacro Fitbit Charge 2 Charger 2Pcs Replacement USB Charger Charging Cable for Fitbit Charge 2 with Cable Cradle Dock Adapter for Fitbit Charge 2 Smart Watch(3.3 feet +1.6 feet),Zacro,I,0.7723301348723052,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,29,B0861G538Q,"Adepoy Compatible with Fitbit Charge 4 / Fitbit Charge 3 Bands for Women Men, Adjustable Stainless Steel Mesh Wristband for Fitbit Charge 3 SE (Rose Gold, Small)",Adepoy,C,0.7692306369065037,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,30,B07Y5W2Q6N,"Joyozy Slim Bling Bands Compatible with Fitbit Charge 3/Fitbit Charge 3 SE Smartwatch,Rhinestone Dressy Bracelet Replacement for Wristbands Accessories Jewelry Strap Women Girl(Silver)",JOYOZY,C,0.7353564641950547,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,31,B07JF54TRK,"CAVN 2 Pack Charger Cable Compatible with Fitbit Charge 3, Replacement USB Charging Cable Cord Clip Dock Accessories Adapter for Charge 3 / Charge SE Smartwatch 2018",CAVN,C,0.7350424171099497,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,32,B085NDMX3N,"PENKEY Scrunchie Bands Compatible with Fitbit Charge 3/Charge 3 SE Bands,Soft and Elastic,Women Girls Cloth Pattern Printed Wristbands Replacement for Fitbit HR (Sunflower)",PENKEY,C,0.7350424171099497,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,33,B087FZDRRX,"TOYOUTHS Compatible with Fitbit Charge 3/Charge 4 Bands Scrunchie Women Girl Soft Elastic Cloth Fabric Strap Pattern Printed Bracelet Sport Replacement Scrunchy Wristband Accessories(Leopard, Large)",TOYOUTHS,C,0.7185543446977382,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,34,B07J4WLC81,"Wepro Waterproof Bands Compatible with Fitbit Charge 4/Charge3/Charge 3 SE for Women Men, 3-Pack Replacement Wristbands for Fitbit Charge 3/Charge 4, Small, Black, Navy Blue, Gray",Wepro,C,0.6713754484533949,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,35,B07Z38GZHJ,"Velavior Breathable Bands for Fitbit Charge 3/ Charge3 SE, Waterproof Silicone Sports Band with Air Holes, Adjustable Replacement Wristbands for Women Men Small Large (Large, Green)",Velavior,C,0.669854212284799,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,36,B07XZ9RWZ9,"Genuine Leather Bands Compatible for Fitbit Charge 4 / Charge 3 / Charge 3 SE Bands, Classic Replacement Accessories Strap Genuine Leather Wristbands Metal Women Men Small Large Black",VOMA,C,0.6695974587722158,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,37,B087F4BCBB,"Pack 3 Silicone Bands for Fitbit Charge 4 / Fitbit Charge 3 / Charge 3 SE Breathable Replacement Wristbands for Women Men Small Large(Without Tracker) (Large, Black+White+Wine Red)",Meliya,C,0.6691208700294342,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,38,B0833V11N8,"Fitlink Stainless Steel Metal Replacement Bands for Fitbit Charge 3/ Charge 3 SE/Fitbit Charge 4 2020 for Women Men, Multi Color Multi Size (Graphite,Small(5.5''-8.5''))",Fitlink,C,0.6611639278925234,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,39,B07TGSZ8CY,"Fitlink Stainless Steel Metal Replacement Bands for Fitbit Charge 3/ Charge 3 SE/ Fitbit Charge 4 2020 for Women Men, Multi Color Multi Size (Rose Gold,Small(5.5 ''- 8.5''))",Fitlink,C,0.6511782559368346,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,40,B0892S55ZJ,"VNCAS Metal Bands Compatible with Fitbit Charge 4/ Charge 3/ Charge 3 SE for Women, Men, Stainless Steel Mesh Band Replacement for Fitbit Charge 3/ Charge 4 Fitness Tracker, Small, Space Gray",VNCAS,C,0.6320007903047269,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,41,B087WXVXRZ,"GVFM Waterproof Bands for Fitbit Charge 3/ Fitbit Charge 4/ Charge3 SE, Replacement Bands for Women Men Small Large (L: for 7.1""-8.7"" Wrists, Peach/Silver)",GVFM,C,0.6133023355757516,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,42,B085FZ5HT2,"poshei 4 Packs Bands Compatible with Fitbit Charge 4 / Fitbit Charge 3 / Fitbit Charge 3 SE for Women and Men, Classic Replacement Wristband, Soft Silicon Waterproof Quick Release Sports Strap",poshei,C,0.6124209208159259,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,43,B085G7VSGW,"poshei 4 Packs Bands Compatible with Fitbit Charge 4 / Fitbit Charge 3 / Fitbit Charge 3 SE for Women and Men, Classic Replacement Wristband, Soft Silicon Waterproof Quick Release Sports Strap",poshei,C,0.6124209208159259,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,44,B0875WL68Q,"Meliya Metal Loop Bands Compatible with Fitbit Charge 4 / Fitbit Charge 3 / Charge 3 SE Bands, Stainless Steel Megnet Lock Replacement Wristbands for Women Men, Without Tracker (Small, Rose Gold)",Meliya,C,0.6013902858916096,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,45,B0861D8NNH,"fastgo Compatible with Scrunchie Fitbit Charge 3 Bands/Charge 4 Bands for Women Girls, Replacement Sport Band Accessories Hr Watch Band Elastic Fabric Cloth Wristband Bracelet Straps(Pink)",fastgo,C,0.575939701794309,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,46,B07PQZNHDM,"Wepro Waterproof Bands Compatible with Fitbit Charge 4 / Charge 3 / Charge 3 SE for Women Men, 3-Pack Replacement Wristbands for Fitbit Charge 3 / Charge 4, Small, Pink Sand, Cream Yellow, Aqua",Wepro,C,0.5707985425488435,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,47,B085XS8B7F,"Pack 3 Silicone Bands Compatible for Fitbit Charge 4 / Fitbit Charge 3 / Charge 3 SE Replacement Wristbands for Women Men Small Large(Without Tracker) (Large: for 7.1""-8.7"" Wrists, Black+White+Grey)",Meliya,C,0.5622146654790885,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,48,B07X1ZCZNZ,"Ayeger Resin Band Compatible with Fitbit Charge 4,Charge 3/3 SE,Women Men Resin Accessory Rose Gold Buckle Band Wristband Strap Blacelet for Fitbit Charge 4,3/3 SE Smart Watch Fitness(Tortoise)",Ayeger,C,0.5358634873628877,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,49,B085XRXJB6,"Pack 3 Silicone Bands for Fitbit Charge 4 / Fitbit Charge 3 / Charge 3 SE Replacement Wristbands for Women Men Small Large(Without Tracker) (Small: for 5.5""-7.1"" Wrists, Black+Navy Blue+Slate Grey)",Meliya,C,0.5250609791846689,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,50,B07XZ9RH1P,"Genuine Leather Bands Compatible for Fitbit Charge 4 / Charge 3 / Charge 3 SE Bands, Classic Replacement Accessories Strap Genuine Leather Wristbands Metal Women Men Small Large Rose Gold",VOMA,C,0.4966456531197671,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,51,B08CR8GZ7P,"MEFEO Sport Bands Compatible for Fitbit Charge 3 / Charge 4, Soft Silicone Waterproof Breathable Sport Strap Replacement Wristband for Charge 4/ Charge 3/3 SE Women Men (Small, Gray/Teal)",MEFEO,C,0.4965579481876509,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,52,B07KS2MLJP,"hooroor Woven Fabric Breathable Replacement Bands Compatible for Fitbit Charge 3 and Charge 3 SE Fitness Activity Tracker, Soft Accessory Sports Band Wristbands Strap Women Men (Light Grey, Large)",hooroor,C,0.4379975162694217,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,53,B084HLHC4Q,"Adepoy Compatible with Fitbit Charge 3 Bands/Fitbit Charge 4 Bands for Women Men, Adjustable Replacement Wristbands for Fitbit Charge 3 SE and Fitbit Charge 4, Black, Large",Adepoy,C,0.4312762784233281,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,54,B07WZD8BP1,"Maledan Bands Compatible with Fitbit Charge 3 and Charge 4, Breathable Sport Band Replacement Wristbands with Air Holes for Charge 4/ Charge 3/ Charge 3 SE Fitness Tracker Women Men, 3-Pack, Large",Maledan,C,0.41669678214802747,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,55,B07X3GGXNX,"Maledan Bands Compatible with Fitbit Charge 3 and Charge 4, Breathable Sport Band Replacement Wristbands with Air Holes for Charge 4/ Charge 3/ Charge 3 SE Fitness Tracker Women Men, 3-Pack, Small",Maledan,C,0.41669678214802747,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,56,B087X7DFCB,"Getino 3 Pack Bands Compatible with Fitbit Charge 4 Bands/Fitbit Charge 3 Bands/Charge 3 SE, Soft, Flexible and Waterproof TPU Sport Replacement Strap Wristbands for Women Men Small Rose/Teal/Plum",Getino,C,0.3922116576564663,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,57,B07VCLTQ6X,Twist-O-Flex Metal Expansion Brushed Stainless Steel Stretch Band Replacement for The Charge 3 in a Size M by Speidel,Speidel,C,0.22468266941650944,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,58,B06VXC2FJP,"Fitbit Alta HR, Black, Large (US Version)",Fitbit,S,0.12962084368579477,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,59,B0816P1FSD,"Pack 2 Metal Loop Bands Compatible with Charge 4 / Charge 3 / Charge 3 SE Bands, Stainless Steel Magnetic Replacement Metal Band for Women and Men (Small, Colorfu)",AK,C,0.0759635433982245,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,60,B00GWP0WUK,Fitbit FB152OD Wireless Sync Dongle,Fitbit,I,0.05219110399481202,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,61,B084CQ41M2,"Fitbit Charge 4 Fitness and Activity Tracker with Built-in GPS, Heart Rate, Sleep & Swim Tracking, Black/Black, One Size (S &L Bands Included)",Fitbit,S,0.035253090155346306,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,62,B07MFZ9P91,"Fitbit Inspire HR Heart Rate and Fitness Tracker With S and L Bands, White, One Size, 1 Count",Fitbit,S,0.01743251317194902,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,63,B07RCKMG6H,"Fitbit Versa Lite Smartwatch, Charcoal/Silver Aluminum, One Size (S & L Bands Included)",Fitbit,S,0.011332026063198176,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,64,B07MSYTQNM,"Fitbit Inspire HR Heart Rate and Fitness Tracker, One Size (S and L Bands Included), 1 Count",Fitbit,S,0.0025757399357612624,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,65,B074SYXLM6,"Fitbit Ionic Accessory Sport Band, Black/Gray, Small",Fitbit,C,-0.11819376697797003,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,66,B07TVC2KLW,"Fitbit Versa 2 Health and Fitness Smartwatch with Heart Rate, Music, Alexa Built-In, Sleep and Swim Tracking, Petal/Copper Rose, One Size (S and L Bands Included)",Fitbit,S,-0.13478083367831337,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,67,B07ZM19TQW,"Tobfit 4 Pack Sport Bands Compatible with Fitbit Charge 2 Bands, Replacement Wristbands for Women Men Small/Large (Black/Champagne/Rose Gold/Silver, Small)",Tobfit,I,-0.26768718211896286,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,68,B088FL3S3K,"TreasureMax Compatible with Fitbit Charge 2 Bands for Women/Men,Silicone Fadeless Pattern Printed Replacement Floral Bands for Fitbit Charge 2 HR Wristbands",TreasureMax,S,-0.31488523399689095,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,69,B07K39FRSL,"Apple Watch Series 3 (GPS, 38mm) - Space Gray Aluminum Case with Black Sport Band",Apple,S,-0.44521603057907927,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,70,B0821M1D6X,2021 Version Fitness Tracker with Heart Rate Blood Pressure Sleep Health Monitor,ZURURU,S,-0.9597822573388366,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,71,B07RS3SC29,"Letsfit Fitness Tracker, Activity Tracker Watch with Heart Rate Monitor, IP68 Standard Smart Watch with Step Counter, Calorie Counter, Call & SMS Pedometer Watch for Women Men",Letsfit,S,-1.22163308627852,0.9738885321194843
40834,fitbit charge 3,largest_improvement,lightgbm_ranker,72,B0891VTYYJ,"MorePro Heart Rate Monitor Blood Pressure Fitness Activity Tracker with Low O2 Reminder, IP68 Waterproof Smart Watch with HRV Sleep Health Monitor Smartwatch for Android iOS Phones (Black)",MorePro,S,-1.4093976813152778,0.9738885321194843
77215,paint car prank,representative_positive,combined_lexical,1,B07HKJ2W39,STOBOK Realistic Snake Toy Rubber Snake Figure for Halloween Prank Props,STOBOK,I,0.18905210494995117,0.08122932242452552
77215,paint car prank,representative_positive,combined_lexical,2,B07KWHVPD5,"38 PCS The Original Funny Gay LGBT Prank Bumper Stickers [Updated] Extra Large for Cars, Trucks and Luggage ""I Am So Gay I Can't Even Drive Straight Sticker"" Variety Pack",Stickerbee,E,0.14914731681346893,0.08122932242452552
77215,paint car prank,representative_positive,combined_lexical,3,B01LZ421UX,Cut-to-Size Bumper Sticker Magnetizer 10 Pack: Turn Any Decal Into a Strong Magnet. Durable & Weatherproof Magnetic Strip Protects Paint & Allows for Easy Swap. Flexible 4x12 Sheet Guaranteed to Stick,CarSignia,E,0.10633200407028198,0.08122932242452552
77215,paint car prank,representative_positive,combined_lexical,4,B01J4AK5B0,"Witty Yetis I Park Like an Asshole Bumper Sticker 10 Pack. Prank, Shame & Insult Selfish Idiots for Their Bad Parking. Enact Hilarious Street Justice With Our Funny, Revenge-Filled Decal Gag Gift.",Witty Yeti,E,0.1019744724035263,0.08122932242452552
77215,paint car prank,representative_positive,combined_lexical,5,B08772Y74J,Archie McPhee Accoutrements Bigfoot Deluxe CAR AIR FRESHENERS - 2 Pieces - Pine Scent - with Hanging String - Comes with 1 Piece Bigfoot Car Decal,Archie McPhee Accoutrements,E,0.09196847677230835,0.08122932242452552
77215,paint car prank,representative_positive,combined_lexical,6,B01M0QZW16,"Yacoto 3Pcs Student Driver Car Magnet Safety Sign, Reflective Student Driver Magnet for Car Bumper Magnets, Vehicle Signs Sticker for New Driver",Yacoto,E,0.0724826231598854,0.08122932242452552
77215,paint car prank,representative_positive,combined_lexical,7,B06XBXZ5JW,"Oanon Wheel Lock Car Boot Clamp Tire Lock Adjustable Anti-Theft Wheel Lock Parking Boot Claw for Trailer Car, Truck, ATV, RV, Boat (Large)",Oanon,I,0.06067586690187454,0.08122932242452552
77215,paint car prank,representative_positive,combined_lexical,8,B07HQK7WNS,CARBATO Student Driver Magnet Safety Sign Vehicle Bumper Magnet - Car Vehicle Reflective Sign Sticker Bumper for New Drivers - Set of 3,CARBATO,E,0.04827496409416199,0.08122932242452552
77215,paint car prank,representative_positive,combined_lexical,9,B00CW1PWT4,"Flexible magnets I Have Herpes Magnetic Bumper Stickers - Weatherproof Cute Car Decals for Your Truck, Bedroom, or Refrigerator",Flexible Magnets,E,0.04627753794193268,0.08122932242452552
77215,paint car prank,representative_positive,combined_lexical,10,B06XG198YL,"Student Driver Magnet Car Signs for The Novice or Beginner. Better Than A Decal or Bumper Sticker (Reusable) Reflective Magnetic Large Bold Visible Text (12"" Student Driver Reflective)",Signs Authority,E,0.03757395222783089,0.08122932242452552
77215,paint car prank,representative_positive,combined_lexical,11,B01HDYBMYS,"Testors Spray Chalk, 4 Count",Testors,E,0.02943766862154007,0.08122932242452552
77215,paint car prank,representative_positive,combined_lexical,12,B07GN1BNVH,"BOKA Student Driver Magnet for Car, 3 Pcs High Reflective Vehicle Bumper Magnet Safety Sign, Stronger Magnetic Bumper Sticker for New Driver Novice in Yellow, Easy to Notice (Upgraded of Large Font)",BOKA,E,0.020993400365114212,0.08122932242452552
77215,paint car prank,representative_positive,combined_lexical,13,B07P87M3T6,"Boley Spray Chalk Washable and Colorful Artwork Fun for Kids Party Pack, 16-Pack - 100 grams",Boley,E,0.018924657255411148,0.08122932242452552
77215,paint car prank,representative_positive,combined_lexical,14,B07HGTQ8PW,"Testors 328468 Spray Chalk, 12 oz Can Kit, Assorted Pastel, 12 Ounce (Pack of 4), 48 Ounce",Testors,E,0.01873908005654812,0.08122932242452552
77215,paint car prank,representative_positive,combined_lexical,15,B07HGTJY6P,"Testors 334342 Spray Chalks Teams, 12 Ounce (Pack of 2), Purple/Dark Yellow, 48 Ounce",Testors,E,0.012764355167746544,0.08122932242452552
77215,paint car prank,representative_positive,combined_lexical,16,B07C2YPYBM,"Original Stationery Unicorn Slime Kit Supplies Stuff for Girls Making Slime [Everything in One Box] Kids Can Make Unicorn, Glitter, Fluffy Cloud, Floam Putty, Pink",Original Stationery,E,0.0063950782641768456,0.08122932242452552
77215,paint car prank,representative_positive,lightgbm_ranker,1,B01HDYBMYS,"Testors Spray Chalk, 4 Count",Testors,E,-0.608302892227523,0.08122932242452552
77215,paint car prank,representative_positive,lightgbm_ranker,2,B07HKJ2W39,STOBOK Realistic Snake Toy Rubber Snake Figure for Halloween Prank Props,STOBOK,I,-0.6303973001782046,0.08122932242452552
77215,paint car prank,representative_positive,lightgbm_ranker,3,B00CW1PWT4,"Flexible magnets I Have Herpes Magnetic Bumper Stickers - Weatherproof Cute Car Decals for Your Truck, Bedroom, or Refrigerator",Flexible Magnets,E,-0.8082844163710357,0.08122932242452552
77215,paint car prank,representative_positive,lightgbm_ranker,4,B01LZ421UX,Cut-to-Size Bumper Sticker Magnetizer 10 Pack: Turn Any Decal Into a Strong Magnet. Durable & Weatherproof Magnetic Strip Protects Paint & Allows for Easy Swap. Flexible 4x12 Sheet Guaranteed to Stick,CarSignia,E,-0.8513343749400852,0.08122932242452552
77215,paint car prank,representative_positive,lightgbm_ranker,5,B07KWHVPD5,"38 PCS The Original Funny Gay LGBT Prank Bumper Stickers [Updated] Extra Large for Cars, Trucks and Luggage ""I Am So Gay I Can't Even Drive Straight Sticker"" Variety Pack",Stickerbee,E,-0.8603365027620233,0.08122932242452552
77215,paint car prank,representative_positive,lightgbm_ranker,6,B08772Y74J,Archie McPhee Accoutrements Bigfoot Deluxe CAR AIR FRESHENERS - 2 Pieces - Pine Scent - with Hanging String - Comes with 1 Piece Bigfoot Car Decal,Archie McPhee Accoutrements,E,-0.8763183162306089,0.08122932242452552
77215,paint car prank,representative_positive,lightgbm_ranker,7,B06XBXZ5JW,"Oanon Wheel Lock Car Boot Clamp Tire Lock Adjustable Anti-Theft Wheel Lock Parking Boot Claw for Trailer Car, Truck, ATV, RV, Boat (Large)",Oanon,I,-0.9174619244588106,0.08122932242452552
77215,paint car prank,representative_positive,lightgbm_ranker,8,B01M0QZW16,"Yacoto 3Pcs Student Driver Car Magnet Safety Sign, Reflective Student Driver Magnet for Car Bumper Magnets, Vehicle Signs Sticker for New Driver",Yacoto,E,-0.9248566001428407,0.08122932242452552
77215,paint car prank,representative_positive,lightgbm_ranker,9,B07HQK7WNS,CARBATO Student Driver Magnet Safety Sign Vehicle Bumper Magnet - Car Vehicle Reflective Sign Sticker Bumper for New Drivers - Set of 3,CARBATO,E,-0.9258771389426617,0.08122932242452552
77215,paint car prank,representative_positive,lightgbm_ranker,10,B01J4AK5B0,"Witty Yetis I Park Like an Asshole Bumper Sticker 10 Pack. Prank, Shame & Insult Selfish Idiots for Their Bad Parking. Enact Hilarious Street Justice With Our Funny, Revenge-Filled Decal Gag Gift.",Witty Yeti,E,-0.9641508770148307,0.08122932242452552
77215,paint car prank,representative_positive,lightgbm_ranker,11,B07P87M3T6,"Boley Spray Chalk Washable and Colorful Artwork Fun for Kids Party Pack, 16-Pack - 100 grams",Boley,E,-0.9867118776711379,0.08122932242452552
77215,paint car prank,representative_positive,lightgbm_ranker,12,B07HGTQ8PW,"Testors 328468 Spray Chalk, 12 oz Can Kit, Assorted Pastel, 12 Ounce (Pack of 4), 48 Ounce",Testors,E,-1.0528838085771615,0.08122932242452552
77215,paint car prank,representative_positive,lightgbm_ranker,13,B07HGTJY6P,"Testors 334342 Spray Chalks Teams, 12 Ounce (Pack of 2), Purple/Dark Yellow, 48 Ounce",Testors,E,-1.10732637518935,0.08122932242452552
77215,paint car prank,representative_positive,lightgbm_ranker,14,B06XG198YL,"Student Driver Magnet Car Signs for The Novice or Beginner. Better Than A Decal or Bumper Sticker (Reusable) Reflective Magnetic Large Bold Visible Text (12"" Student Driver Reflective)",Signs Authority,E,-1.3350812988231522,0.08122932242452552
77215,paint car prank,representative_positive,lightgbm_ranker,15,B07C2YPYBM,"Original Stationery Unicorn Slime Kit Supplies Stuff for Girls Making Slime [Everything in One Box] Kids Can Make Unicorn, Glitter, Fluffy Cloud, Floam Putty, Pink",Original Stationery,E,-1.4093976813152778,0.08122932242452552
77215,paint car prank,representative_positive,lightgbm_ranker,16,B07GN1BNVH,"BOKA Student Driver Magnet for Car, 3 Pcs High Reflective Vehicle Bumper Magnet Safety Sign, Stronger Magnetic Bumper Sticker for New Driver Novice in Yellow, Easy to Notice (Upgraded of Large Font)",BOKA,E,-1.4178676607209135,0.08122932242452552
52737,ifuser,largest_regression,combined_lexical,1,B079BJNM8D,"House Again 2 Pack Tea Ball Infuser & Cooking Infuser, Extra Fine Mesh Tea Infuser Threaded Connection 18/8 Stainless Steel with Extended Chain Hook to Brew Loose Leaf Tea, Spices & Seasonings …",HOUSE AGAIN,E,0.24434320628643036,-1.0
52737,ifuser,largest_regression,combined_lexical,2,B018CLNEOM,"VicTsing Essential Oil Diffuser, 300ml Oil Diffuser with 7 Color Lights and 4 Timer, Aromatherapy Diffuser with Auto Shut-off Function, Cool Mist Humidifier BPA-Free for Bedroom Home",VicTsing,I,0.23236703872680664,-1.0
52737,ifuser,largest_regression,combined_lexical,3,B082796J3V,Aroma Diffuser & Essential Oil Set - Ultrasonic Diffuser - Top 20 Essential Oils - 300ml Diffuser with 4 Timer & 7 Ambient Light Settings - Therapeutic Grade Essential Oils - Lavender,Laila X Essentials,I,0.2318698763847351,-1.0
52737,ifuser,largest_regression,combined_lexical,4,B07XQLGKXY,Aromatherapy Diffuser & Essential Oil Set - Ultrasonic Diffuser & Top 10 Essential Oils - 300ml Diffuser with 4 Timer & 7 Ambient Light Settings - Therapeutic Grade Essential Oils,Pure Daily Care,I,0.2290341854095459,-1.0
52737,ifuser,largest_regression,combined_lexical,5,B01N7IZ4BZ,"VicTsing Essential Oil Diffuser, 150ml Mini Wood Grain Aroma Diffuser, Aromatherapy Diffuser with Auto Shut-Off Function and 7 Color Lights BPA-free for Office Home Study Yoga Spa Baby (Dark Brown)",VicTsing,I,0.20123161375522614,-1.0
52737,ifuser,largest_regression,combined_lexical,6,B07JD2GDKN,Pure daily care Ultimate Aromatherapy Diffuser& Essential Oil Set - Ultrasonic Diffuser&Top 10 Essential Oils - 400ml Diffuser with 4 Timer & 7 Ambient Light Settings - Therapeutic Grade - Lavender,Pure Daily Care,I,0.19960659742355347,-1.0
52737,ifuser,largest_regression,combined_lexical,7,B0794LRNW3,Breathe Essential Oil Diffuser | 550ml Diffusers for Essential Oils with Cleaning Kit & Measuring Cup (Natural Oak),Breathe Essential,I,0.19459399580955505,-1.0
52737,ifuser,largest_regression,combined_lexical,8,B07D48G4RP,"Essential Oil Diffuser Set for Mother's Day Gift, Anjou Ultrasonic Aromatherapy Diffuser with 12 Essential Oils Plant Upgrated Air Purifier Humidifiers Night Light",Anjou,I,0.1881168782711029,-1.0
52737,ifuser,largest_regression,combined_lexical,9,B07KYDP8LG,"Aromatherapy Diffuser Aroma Essential Oil Diffuser Gift Edition 300ml Air Fragrance Ultrasonic Cool Mist Humidifier Colorful LED Lights & 4 Timer Settings, Waterless Auto Off (Brown 2pack 25)",ALIKE,I,0.18406367301940918,-1.0
52737,ifuser,largest_regression,combined_lexical,10,B079V6NZ57,Aromatherapy Essential Oil Diffuser Gift Set - 400ml Ultrasonic Diffuser with 20 Essential Plant Oils - 4 Timer & 7 Ambient Light Settings - Therapeutic Grade Essential Oils,Pure Daily Care,I,0.1695566028356552,-1.0
52737,ifuser,largest_regression,combined_lexical,11,B07RWPCQ17,Aromatherapy Diffuser & Essential Oil Set - Ultrasonic Diffuser Extreme Cool Mist Output - Top 16 Oils 350ml-Auto Shut-Off 7 Color LED – 100% Pure Therapeutic Grade Aroma Essential Oils-Lavender,Enava Organics,I,0.16936057806015015,-1.0
52737,ifuser,largest_regression,combined_lexical,12,B07ZZKSM3M,"Kingsley trend Essential Oil Aromatherapy Diffuser, 16 Modes Auto-Off, 7 Colors, BPA Free Wood Diffusers Humidifier - Maple",Kingsley trend,I,0.15968693792819977,-1.0
52737,ifuser,largest_regression,combined_lexical,13,B083LFSRPJ,"Essential Oil Diffuser, Anjou 500ml Cool Mist Humidifier Aromatherapy Diffusers with 7 Color Changing Night Light for 12hrs of Continuous Quiet Diffuse Aroma (Wood Grain Light Brown)",Anjou,I,0.152278333902359,-1.0
52737,ifuser,largest_regression,combined_lexical,14,B074QGWYHX,Everlasting Comfort Essential Oil Diffuser (400ml) - Small & Large Room Home Aromatherapy Air Scents,Everlasting Comfort,I,0.14511477947235107,-1.0
52737,ifuser,largest_regression,combined_lexical,15,B07BF3MFH8,Smart WiFi Wireless Essential Oil Aromatherapy 400ml Ultrasonic Diffuser & Humidifier with Alexa & Google Home Phone App & Voice Control - Create Schedules - LED & Timer Settings,Sierra Modern Home,I,0.10726891458034515,-1.0
52737,ifuser,largest_regression,combined_lexical,16,B01MR4Y0CZ,"ASAKUKI 500ml Premium, Essential Oil Diffuser, 5 in 1 Ultrasonic Aromatherapy Fragrant Oil Humidifier Vaporizer, Timer and Auto-Off Safety Switch",ASAKUKI,I,0.08103706687688828,-1.0
52737,ifuser,largest_regression,lightgbm_ranker,1,B0794LRNW3,Breathe Essential Oil Diffuser | 550ml Diffusers for Essential Oils with Cleaning Kit & Measuring Cup (Natural Oak),Breathe Essential,I,0.1326650172020466,-1.0
52737,ifuser,largest_regression,lightgbm_ranker,2,B079V6NZ57,Aromatherapy Essential Oil Diffuser Gift Set - 400ml Ultrasonic Diffuser with 20 Essential Plant Oils - 4 Timer & 7 Ambient Light Settings - Therapeutic Grade Essential Oils,Pure Daily Care,I,0.052728270214852165,-1.0
52737,ifuser,largest_regression,lightgbm_ranker,3,B07D48G4RP,"Essential Oil Diffuser Set for Mother's Day Gift, Anjou Ultrasonic Aromatherapy Diffuser with 12 Essential Oils Plant Upgrated Air Purifier Humidifiers Night Light",Anjou,I,0.03263864005819269,-1.0
